tweet_id,jpg_url,breed,confidence,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,dog_stage
666835007768551424,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,Airedale,0.448459,2015-11-18 04:27:09+00:00,Twitter for iPhone,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp;,https://twitter.com/dog_rates/status/666835007768551424/photo/1,12.0,10,,83,222,
666837028449972224,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,,,2015-11-18 04:35:11+00:00,Twitter for iPhone,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called,https://twitter.com/dog_rates/status/666837028449972224/photo/1,7.0,10,,584,857,
666996132027977728,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,,,2015-11-18 15:07:24+00:00,Twitter for iPhone,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big.,https://twitter.com/dog_rates/status/666996132027977728/photo/1,11.0,10,Carll,102,258,
667012601033924608,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,,,2015-11-18 16:12:51+00:00,Twitter for iPhone,This is Klevin. He laughs a lot. Very cool dog.,https://twitter.com/dog_rates/status/667012601033924608/photo/1,9.0,10,Klevin,237,471,
667044094246576128,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,Golden_Retriever,0.765266,2015-11-18 18:17:59+00:00,Twitter for iPhone,,https://twitter.com/dog_rates/status/667044094246576128/photo/1,,10,,54,198,
667062181243039745,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Chesapeake_Bay_Retriever,0.825678,2015-11-18 19:29:52+00:00,Twitter for iPhone,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid.,https://twitter.com/dog_rates/status/667062181243039745/photo/1,9.0,10,Keet,57,227,
667065535570550784,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,,,2015-11-18 19:43:11+00:00,Twitter for iPhone,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry.,https://twitter.com/dog_rates/status/667065535570550784/photo/1,8.0,10,,51,175,
667073648344346624,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Chihuahua,0.4836819999999999,2015-11-18 20:15:26+00:00,Twitter for iPhone,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave.,https://twitter.com/dog_rates/status/667073648344346624/photo/1,10.0,10,Dave,134,425,
667090893657276420,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Chihuahua,0.959514,2015-11-18 21:23:57+00:00,Twitter for iPhone,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip.,https://twitter.com/dog_rates/status/667090893657276420/photo/1,12.0,10,Clybe,132,349,
667119796878725120,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Pembroke,0.741563,2015-11-18 23:18:48+00:00,Twitter for iPhone,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas.,https://twitter.com/dog_rates/status/667119796878725120/photo/1,,10,Gabe,135,346,
667138269671505920,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,West_Highland_White_Terrier,0.747713,2015-11-19 00:32:12+00:00,Twitter for iPhone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive,https://twitter.com/dog_rates/status/667138269671505920/photo/1,10.0,10,,2387,4851,
667152164079423490,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,Toy_Poodle,0.535411,2015-11-19 01:27:25+00:00,Twitter for iPhone,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash.,https://twitter.com/dog_rates/status/667152164079423490/photo/1,10.0,10,Pipsy,18285,49720,
667160273090932737,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,Golden_Retriever,0.471351,2015-11-19 01:59:39+00:00,Twitter for iPhone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime.,https://twitter.com/dog_rates/status/667160273090932737/photo/1,2.0,10,Bradlay,66,268,
667165590075940865,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,Miniature_Pinscher,0.140173,2015-11-19 02:20:46+00:00,Twitter for iPhone,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy.,https://twitter.com/dog_rates/status/667165590075940865/photo/1,10.0,10,Churlie,1241,2819,
667171260800061440,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,Giant_Schnauzer,0.8412649999999999,2015-11-19 02:43:18+00:00,Twitter for iPhone,Say hello to Kenneth. He likes Reese's Puffs.,https://twitter.com/dog_rates/status/667171260800061440/photo/1,11.0,10,Kenneth,97,235,
667174963120574464,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,Toy_Poodle,0.266437,2015-11-19 02:58:01+00:00,Twitter for iPhone,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it.",https://twitter.com/dog_rates/status/667174963120574464/photo/1,9.0,10,Clarence,88,262,
667176164155375616,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,Soft-coated_Wheaten_Terrier,0.318981,2015-11-19 03:02:47+00:00,Twitter for iPhone,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups?,https://twitter.com/dog_rates/status/667176164155375616/photo/1,5.0,10,,484,640,
667182792070062081,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,Golden_Retriever,0.949892,2015-11-19 03:29:07+00:00,Twitter for iPhone,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him.,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10.0,10,Timison,6618,15075,
667188689915760640,https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,,,2015-11-19 03:52:34+00:00,Twitter for iPhone,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash.,https://twitter.com/dog_rates/status/667188689915760640/photo/1,9.0,10,,449,784,
667192066997374976,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,2015-11-19 04:05:59+00:00,Twitter for iPhone,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO,https://twitter.com/dog_rates/status/667192066997374976/photo/1,3.0,10,,115,414,
667200525029539841,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_Husky,0.694904,2015-11-19 04:39:35+00:00,Twitter for iPhone,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho,https://twitter.com/dog_rates/status/667200525029539841/photo/1,6.0,10,Joshwa,282,658,
667211855547486208,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,Golden_Retriever,0.462556,2015-11-19 05:24:37+00:00,Twitter for iPhone,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions.,https://twitter.com/dog_rates/status/667211855547486208/photo/1,2.0,10,Genevieve,258,516,
667369227918143488,https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,,,2015-11-19 15:49:57+00:00,Twitter for iPhone,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog,https://twitter.com/dog_rates/status/667369227918143488/photo/1,9.0,10,,173,385,
667393430834667520,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,Papillon,0.557009,2015-11-19 17:26:08+00:00,Twitter for iPhone,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked.,https://twitter.com/dog_rates/status/667393430834667520/photo/1,,10,Fwed,60,211,
667405339315146752,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_Bernard,0.381377,2015-11-19 18:13:27+00:00,Twitter for iPhone,This is Biden. Biden just tripped...,https://twitter.com/dog_rates/status/667405339315146752/photo/1,12.0,10,Biden,234,489,
667435689202614272,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,2015-11-19 20:14:03+00:00,Twitter for iPhone,Ermergerd,https://twitter.com/dog_rates/status/667435689202614272/photo/1,8.0,10,,89,326,
667437278097252352,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,,,2015-11-19 20:20:22+00:00,Twitter for iPhone,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho.,https://twitter.com/dog_rates/status/667437278097252352/photo/1,10.0,10,,257,483,
667443425659232256,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,,,2015-11-19 20:44:47+00:00,Twitter for iPhone,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog.,https://twitter.com/dog_rates/status/667443425659232256/photo/1,10.0,10,,620,833,
667453023279554560,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,Labrador_Retriever,0.8256700000000001,2015-11-19 21:22:56+00:00,Twitter Web Client,Meet Cupcake. I would do unspeakable things for Cupcake.,https://twitter.com/dog_rates/status/667453023279554560/photo/1,10.0,10,Cupcake,96,327,
667455448082227200,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,Tibetan_Terrier,0.676376,2015-11-19 21:32:34+00:00,Twitter Web Client,,https://twitter.com/dog_rates/status/667455448082227200/photo/1,8.0,10,Reese,66,203,
667491009379606528,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,Borzoi,0.852088,2015-11-19 23:53:52+00:00,Twitter Web Client,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and,https://twitter.com/dog_rates/status/667491009379606528/photo/1,13.0,10,,242,559,
667495797102141441,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,Chihuahua,0.143957,2015-11-20 00:12:54+00:00,Twitter Web Client,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself.,https://twitter.com/dog_rates/status/667495797102141441/photo/1,10.0,10,Philippe,294,565,
667502640335572993,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,Labrador_Retriever,0.996709,2015-11-20 00:40:05+00:00,Twitter Web Client,,https://twitter.com/dog_rates/status/667502640335572993/photo/1,10.0,10,Hall,231,563,
667509364010450944,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,Beagle,0.636169,2015-11-20 01:06:48+00:00,Twitter Web Client,This a Norwegian Pewterschmidt named Tickles. Ears for days.,https://twitter.com/dog_rates/status/667509364010450944/photo/1,11.0,10,,2272,7148,
667517642048163840,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,Italian_Greyhound,0.125176,2015-11-20 01:39:42+00:00,Twitter Web Client,,https://twitter.com/dog_rates/status/667517642048163840/photo/1,10.0,10,Dook,203,389,
667524857454854144,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,,,2015-11-20 02:08:22+00:00,Twitter Web Client,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af.,https://twitter.com/dog_rates/status/667524857454854144/photo/1,9.0,10,,1198,1798,
667530908589760512,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,Golden_Retriever,0.633037,2015-11-20 02:32:25+00:00,Twitter Web Client,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it.",https://twitter.com/dog_rates/status/667530908589760512/photo/1,,10,Naphaniel,264,501,
667534815156183040,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,Pembroke,0.435254,2015-11-20 02:47:56+00:00,Twitter Web Client,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter.",https://twitter.com/dog_rates/status/667534815156183040/photo/1,11.0,10,Frank,576,866,
667544320556335104,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,Pomeranian,0.412893,2015-11-20 03:25:43+00:00,Twitter Web Client,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or",https://twitter.com/dog_rates/status/667544320556335104/photo/1,9.0,10,Kial,568,917,
667546741521195010,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,Toy_Poodle,0.787424,2015-11-20 03:35:20+00:00,Twitter Web Client,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul),https://twitter.com/dog_rates/status/667546741521195010/photo/1,8.0,10,George,138,355,
667549055577362432,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,,,2015-11-20 03:44:31+00:00,Twitter Web Client,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless.,https://twitter.com/dog_rates/status/667549055577362432/photo/1,,10,,2454,6138,
667550882905632768,https://pbs.twimg.com/media/CUObvUJVEAAnYPF.jpg,,,2015-11-20 03:51:47+00:00,Twitter Web Client,,"https://twitter.com/dogratingrating/status/667548415174144001/photo/1,https://twitter.com/dogratingrating/status/667548415174144001/photo/1",12.0,10,,34,0,
667550904950915073,https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,,,2015-11-20 03:51:52+00:00,Twitter Web Client,"RT @dogratingrating: Exceptional talent. Original humor. Cutting edge, Nova Scotian comedian.","https://twitter.com/dogratingrating/status/667548695664070656/photo/1,https://twitter.com/dogratingrating/status/667548695664070656/photo/1",8.0,10,,37,0,
667724302356258817,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,,,2015-11-20 15:20:54+00:00,Twitter Web Client,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient.,https://twitter.com/dog_rates/status/667724302356258817/photo/1,10.0,10,,341,517,
667728196545200128,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,Kuvasz,0.360159,2015-11-20 15:36:22+00:00,Twitter Web Client,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe.,https://twitter.com/dog_rates/status/667728196545200128/photo/1,10.0,10,Olive,162,398,
667766675769573376,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,,,2015-11-20 18:09:16+00:00,Twitter Web Client,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho.,https://twitter.com/dog_rates/status/667766675769573376/photo/1,11.0,10,Calvin,243,476,
667782464991965184,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,,,2015-11-20 19:12:01+00:00,Twitter for iPhone,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope).,https://twitter.com/dog_rates/status/667782464991965184/photo/1,13.0,10,,261,434,
667793409583771648,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,Dalmatian,0.5350729999999999,2015-11-20 19:55:30+00:00,Twitter for iPhone,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho,https://twitter.com/dog_rates/status/667793409583771648/photo/1,,10,,358,736,
667801013445750784,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,Flat-coated_Retriever,0.508392,2015-11-20 20:25:43+00:00,Twitter for iPhone,OMIGOD,https://twitter.com/dog_rates/status/667801013445750784/photo/1,10.0,10,,101,346,
667806454573760512,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,,,2015-11-20 20:47:20+00:00,Twitter for iPhone,This is Filup. He is overcome with joy after finally meeting his father.,https://twitter.com/dog_rates/status/667806454573760512/photo/1,10.0,10,Filup,535,1111,
667832474953625600,https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,Miniature_Pinscher,0.2142,2015-11-20 22:30:44+00:00,Twitter for iPhone,THE EYES,https://twitter.com/dog_rates/status/667832474953625600/photo/1,10.0,10,,68,303,
